,imageName,labelName,classNum
3000,C:\dataset\drone\train\images\drone_220804002_00009.jpg,C:\dataset\drone\train\labels\drone_220804002_00009.txt,3
3001,C:\dataset\drone\train\images\drone_220804002_00009.jpg,C:\dataset\drone\train\labels\drone_220804002_00009.txt,2
3002,C:\dataset\drone\train\images\e27ebf89_00001.jpg,C:\dataset\drone\train\labels\e27ebf89_00001.txt,0
3003,C:\dataset\drone\train\images\e27ebf89_00001.jpg,C:\dataset\drone\train\labels\e27ebf89_00001.txt,1
3004,C:\dataset\drone\train\images\e27ebf89_00003.jpg,C:\dataset\drone\train\labels\e27ebf89_00003.txt,1
3005,C:\dataset\drone\train\images\e27ebf89_00003.jpg,C:\dataset\drone\train\labels\e27ebf89_00003.txt,0
3006,C:\dataset\drone\train\images\e27ebf89_00006.jpg,C:\dataset\drone\train\labels\e27ebf89_00006.txt,1
3007,C:\dataset\drone\train\images\e27ebf89_00006.jpg,C:\dataset\drone\train\labels\e27ebf89_00006.txt,0
3008,C:\dataset\drone\train\images\e27ebf89_00007.jpg,C:\dataset\drone\train\labels\e27ebf89_00007.txt,0
3009,C:\dataset\drone\train\images\e27ebf89_00007.jpg,C:\dataset\drone\train\labels\e27ebf89_00007.txt,1
3010,C:\dataset\drone\train\images\e27ebf89_00008.jpg,C:\dataset\drone\train\labels\e27ebf89_00008.txt,0
3011,C:\dataset\drone\train\images\e27ebf89_00008.jpg,C:\dataset\drone\train\labels\e27ebf89_00008.txt,0
3012,C:\dataset\drone\train\images\e27ebf89_00009.jpg,C:\dataset\drone\train\labels\e27ebf89_00009.txt,0
3013,C:\dataset\drone\train\images\e27ebf89_00009.jpg,C:\dataset\drone\train\labels\e27ebf89_00009.txt,0
3014,C:\dataset\drone\train\images\e27ebf89_00009.jpg,C:\dataset\drone\train\labels\e27ebf89_00009.txt,1
3015,C:\dataset\drone\train\images\e27ebf89_00009.jpg,C:\dataset\drone\train\labels\e27ebf89_00009.txt,1
3016,C:\dataset\drone\train\images\e27ebf89_00010.jpg,C:\dataset\drone\train\labels\e27ebf89_00010.txt,0
3017,C:\dataset\drone\train\images\e27ebf89_00010.jpg,C:\dataset\drone\train\labels\e27ebf89_00010.txt,0
3018,C:\dataset\drone\train\images\Kang-20201228-Sun-90-10-13h07m_0000000.jpg,C:\dataset\drone\train\labels\Kang-20201228-Sun-90-10-13h07m_0000000.txt,0
3019,C:\dataset\drone\train\images\Kang-20201228-Sun-90-10-13h07m_0000456.jpg,C:\dataset\drone\train\labels\Kang-20201228-Sun-90-10-13h07m_0000456.txt,0
3020,C:\dataset\drone\train\images\Kang-20201228-Sun-90-15-13h41m_0003336.jpg,C:\dataset\drone\train\labels\Kang-20201228-Sun-90-15-13h41m_0003336.txt,0
3021,C:\dataset\drone\train\images\Kang-20201228-Sun-90-15-15h07m_0000768.jpg,C:\dataset\drone\train\labels\Kang-20201228-Sun-90-15-15h07m_0000768.txt,1
3022,C:\dataset\drone\train\images\Kang-20201228-Sun-90-15-15h07m_0000768.jpg,C:\dataset\drone\train\labels\Kang-20201228-Sun-90-15-15h07m_0000768.txt,0
3023,C:\dataset\drone\train\images\Kang-20210101-Sun-90-10m-09h13m_0000024.jpg,C:\dataset\drone\train\labels\Kang-20210101-Sun-90-10m-09h13m_0000024.txt,1
3024,C:\dataset\drone\train\images\Kang-20210101-Sun-90-10m-09h13m_0000024.jpg,C:\dataset\drone\train\labels\Kang-20210101-Sun-90-10m-09h13m_0000024.txt,0
3025,C:\dataset\drone\train\images\Kang-20210101-Sun-90-10m-09h13m_0000720.jpg,C:\dataset\drone\train\labels\Kang-20210101-Sun-90-10m-09h13m_0000720.txt,0
3026,C:\dataset\drone\train\images\Kang-20210101-Sun-90-10m-09h13m_0000720.jpg,C:\dataset\drone\train\labels\Kang-20210101-Sun-90-10m-09h13m_0000720.txt,1
3027,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0000576.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0000576.txt,3
3028,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0000576.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0000576.txt,2
3029,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0003240.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0003240.txt,2
3030,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0003240.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0003240.txt,2
3031,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0003240.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0003240.txt,3
3032,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0003240.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0003240.txt,2
3033,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0003384.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0003384.txt,2
3034,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0004296.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0004296.txt,3
3035,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0004296.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0004296.txt,2
3036,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0004296.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0004296.txt,2
3037,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h03m_0005136.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h03m_0005136.txt,2
3038,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0001152.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0001152.txt,0
3039,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0001152.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0001152.txt,0
3040,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0003480.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0003480.txt,2
3041,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0003480.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0003480.txt,2
3042,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0003480.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0003480.txt,2
3043,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0003552.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0003552.txt,2
3044,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0003552.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0003552.txt,2
3045,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004056.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004056.txt,2
3046,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004320.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004320.txt,2
3047,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004392.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004392.txt,2
3048,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004752.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004752.txt,3
3049,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004752.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004752.txt,2
3050,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004800.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004800.txt,2
3051,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004800.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004800.txt,3
3052,C:\dataset\drone\train\images\Kang-20210106-Sun-90-30m-15h32m_0004800.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-30m-15h32m_0004800.txt,2
3053,C:\dataset\drone\train\images\Kang-20210106-Sun-90-40m-15h07m_0000120.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-40m-15h07m_0000120.txt,2
3054,C:\dataset\drone\train\images\Kang-20210106-Sun-90-40m-15h07m_0000120.jpg,C:\dataset\drone\train\labels\Kang-20210106-Sun-90-40m-15h07m_0000120.txt,2
3055,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0000456.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0000456.txt,2
3056,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0000456.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0000456.txt,3
3057,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0000960.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0000960.txt,2
3058,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0001032.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0001032.txt,2
3059,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0001752.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0001752.txt,2
3060,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0001848.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0001848.txt,2
3061,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0001944.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0001944.txt,2
3062,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0002160.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0002160.txt,2
3063,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0002160.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0002160.txt,3
3064,C:\dataset\drone\train\images\Kang-20210108-Sun-90-20m-15h38m_0004824.jpg,C:\dataset\drone\train\labels\Kang-20210108-Sun-90-20m-15h38m_0004824.txt,2
3065,C:\dataset\drone\train\images\Kang-20210109-Sun-90-30m-10h13m_0000600.jpg,C:\dataset\drone\train\labels\Kang-20210109-Sun-90-30m-10h13m_0000600.txt,2
3066,C:\dataset\drone\train\images\Kang-20210109-Sun-90-30m-10h13m_0000600.jpg,C:\dataset\drone\train\labels\Kang-20210109-Sun-90-30m-10h13m_0000600.txt,2
3067,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0000192.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0000192.txt,2
3068,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0000504.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0000504.txt,2
3069,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0001056.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0001056.txt,3
3070,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0001056.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0001056.txt,2
3071,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0001680.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0001680.txt,2
3072,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0001680.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0001680.txt,3
3073,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0002880.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0002880.txt,3
3074,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0002880.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0002880.txt,3
3075,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0002880.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0002880.txt,2
3076,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0002880.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0002880.txt,2
3077,C:\dataset\drone\train\images\Kang-20210110-Sun-90-30m-10h26m_0003648.jpg,C:\dataset\drone\train\labels\Kang-20210110-Sun-90-30m-10h26m_0003648.txt,2
3078,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0000384.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0000384.txt,2
3079,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0000384.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0000384.txt,2
3080,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0000504.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0000504.txt,2
3081,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0000504.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0000504.txt,3
3082,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0000504.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0000504.txt,3
3083,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0000504.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0000504.txt,2
3084,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0001128.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0001128.txt,2
3085,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0001128.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0001128.txt,2
3086,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-11h32m_0001128.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-11h32m_0001128.txt,3
3087,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0000336.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0000336.txt,3
3088,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0000336.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0000336.txt,3
3089,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0000336.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0000336.txt,2
3090,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0000336.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0000336.txt,2
3091,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0000456.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0000456.txt,2
3092,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0000456.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0000456.txt,2
3093,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0001872.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0001872.txt,2
3094,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0004128.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0004128.txt,2
3095,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0004128.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0004128.txt,2
3096,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-12h55m_0004320.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-12h55m_0004320.txt,2
3097,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-13h18m_0003792.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-13h18m_0003792.txt,2
3098,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-13h18m_0003792.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-13h18m_0003792.txt,3
3099,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-13h18m_0003960.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-13h18m_0003960.txt,2
3100,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-13h18m_0003960.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-13h18m_0003960.txt,2
3101,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-30m-13h18m_0003960.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-30m-13h18m_0003960.txt,3
3102,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-70m-11h40m_0004512.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-70m-11h40m_0004512.txt,2
3103,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-70m-11h40m_0004512.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-70m-11h40m_0004512.txt,2
3104,C:\dataset\drone\train\images\Kang-20210111-Cloud-90-70m-11h40m_0004512.jpg,C:\dataset\drone\train\labels\Kang-20210111-Cloud-90-70m-11h40m_0004512.txt,2
3105,C:\dataset\drone\train\images\Kang-20210112-Cloud-90-30m-09h37m_0003072.jpg,C:\dataset\drone\train\labels\Kang-20210112-Cloud-90-30m-09h37m_0003072.txt,3
3106,C:\dataset\drone\train\images\Kang-20210112-Cloud-90-30m-09h37m_0003072.jpg,C:\dataset\drone\train\labels\Kang-20210112-Cloud-90-30m-09h37m_0003072.txt,2
3107,C:\dataset\drone\train\images\Kang-20210112-Cloud-90-30m-09h37m_0005016.jpg,C:\dataset\drone\train\labels\Kang-20210112-Cloud-90-30m-09h37m_0005016.txt,2
3108,C:\dataset\drone\train\images\Kang-20210112-Cloud-90-30m-09h37m_0005016.jpg,C:\dataset\drone\train\labels\Kang-20210112-Cloud-90-30m-09h37m_0005016.txt,2
3109,C:\dataset\drone\train\images\Kang-20210112-Cloud-90-30m-09h37m_0005016.jpg,C:\dataset\drone\train\labels\Kang-20210112-Cloud-90-30m-09h37m_0005016.txt,3
3110,C:\dataset\drone\train\images\Kang-20210112-Cloud-90-30m-10h02m_0001776.jpg,C:\dataset\drone\train\labels\Kang-20210112-Cloud-90-30m-10h02m_0001776.txt,2
3111,C:\dataset\drone\train\images\Kim-20201220-Sun-90-10m-13h02m_0000120.jpg,C:\dataset\drone\train\labels\Kim-20201220-Sun-90-10m-13h02m_0000120.txt,0
3112,C:\dataset\drone\train\images\Kim-20201220-Sun-90-10m-13h02m_0000264.jpg,C:\dataset\drone\train\labels\Kim-20201220-Sun-90-10m-13h02m_0000264.txt,0
3113,C:\dataset\drone\train\images\Kim-20201220-Sun-90-10m-13h02m_0001680.jpg,C:\dataset\drone\train\labels\Kim-20201220-Sun-90-10m-13h02m_0001680.txt,0
3114,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0000168.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0000168.txt,0
3115,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0000168.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0000168.txt,1
3116,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0000432.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0000432.txt,0
3117,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0000432.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0000432.txt,1
3118,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0000600.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0000600.txt,0
3119,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0000600.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0000600.txt,1
3120,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0001056.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0001056.txt,0
3121,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0001056.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0001056.txt,1
3122,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0001296.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0001296.txt,0
3123,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0001296.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0001296.txt,1
3124,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0001632.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0001632.txt,1
3125,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-10h46m_0001632.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-10h46m_0001632.txt,0
3126,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-12h33m_0003000.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-12h33m_0003000.txt,0
3127,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-12h33m_0003000.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-12h33m_0003000.txt,1
3128,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h29m_0000072.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h29m_0000072.txt,0
3129,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h29m_0000264.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h29m_0000264.txt,0
3130,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h29m_0000456.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h29m_0000456.txt,0
3131,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h29m_0000888.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h29m_0000888.txt,0
3132,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h29m_0001128.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h29m_0001128.txt,0
3133,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h29m_0001296.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h29m_0001296.txt,0
3134,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h57m_0002688.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h57m_0002688.txt,0
3135,C:\dataset\drone\train\images\Kim-20201221-Cloud-90-10m-13h57m_0002760.jpg,C:\dataset\drone\train\labels\Kim-20201221-Cloud-90-10m-13h57m_0002760.txt,0
3136,C:\dataset\drone\train\images\Kim-20201221-Sun-90-10m-09h53m_0001296.jpg,C:\dataset\drone\train\labels\Kim-20201221-Sun-90-10m-09h53m_0001296.txt,0
3137,C:\dataset\drone\train\images\Kim-20201221-Sun-90-10m-09h53m_0001296.jpg,C:\dataset\drone\train\labels\Kim-20201221-Sun-90-10m-09h53m_0001296.txt,1
3138,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0000576.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0000576.txt,1
3139,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0000576.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0000576.txt,0
3140,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0001128.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0001128.txt,0
3141,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0001128.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0001128.txt,1
3142,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0001776.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0001776.txt,1
3143,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0001776.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0001776.txt,0
3144,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0001968.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0001968.txt,0
3145,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0001968.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0001968.txt,1
3146,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0002376.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0002376.txt,0
3147,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0002376.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0002376.txt,1
3148,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0002688.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0002688.txt,0
3149,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0002688.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0002688.txt,1
3150,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0003048.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0003048.txt,1
3151,C:\dataset\drone\train\images\Kim-20201228-Fog-90-10m-09h18m_0003048.jpg,C:\dataset\drone\train\labels\Kim-20201228-Fog-90-10m-09h18m_0003048.txt,0
3152,C:\dataset\drone\train\images\Kim-20201228-Sun-90-10m-11h32m_0000480.jpg,C:\dataset\drone\train\labels\Kim-20201228-Sun-90-10m-11h32m_0000480.txt,0
3153,C:\dataset\drone\train\images\Kim-20201228-Sun-90-10m-11h32m_0000480.jpg,C:\dataset\drone\train\labels\Kim-20201228-Sun-90-10m-11h32m_0000480.txt,1
3154,C:\dataset\drone\train\images\Kim-20201228-Sun-90-10m-11h32m_0000672.jpg,C:\dataset\drone\train\labels\Kim-20201228-Sun-90-10m-11h32m_0000672.txt,0
